Order_Number,State_Code,Order_Date,Status,Product,Category,Brand,Quantity,Total_Cost,Total_Sales,Supervisor,Profit,Profit_Margin_Pct,Order_Year,Order_Month,Is_Delivered
139578,RJ,2020-03-28,Order,518 GB M.2,SSD,Samsung,3,19500,25350,Aarvi Gupta,5850,23.08,2020,3,0
139579,SK,2020-03-28,Processing,RYZEN 3rd gen. 3506,CPU,Intel,4,34000,44200,Vijay Singh,10200,23.08,2020,3,0
139580,TN,2020-03-28,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Aadil Khan,8400,23.08,2020,3,1
139581,TR,2020-03-28,Shipped,22 GB DDR4 RAM,RAM,Hynix,1,6550,8515,Advika Joshi,1965,23.08,2020,3,0
139582,UK,2020-03-28,Order,Standard ATX motherboard,MotherBoard,Gigabyte,1,7650,9945,Ajay Sharma,2295,23.08,2020,3,0
139583,UP,2020-03-28,Processing,Compact with 1 Fan,Cabinet,Asus,1,1150,1495,Roshan Kumar,345,23.08,2020,3,0
139584,WB,2020-03-28,Delivered,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Aarvi Gupta,1020,23.08,2020,3,1
139585,TN,2020-03-28,Shipped,Ergonomic Mouse,Mouse,Samsung,1,650,845,Vijay Singh,195,23.08,2020,3,0
139586,TR,2020-03-28,Order,15 LCD Display,Monitor,Dell,3,22500,29250,Aadil Khan,6750,23.08,2020,3,0
139587,AN,2020-03-28,Processing,8 TB HDD,HDD,Seagate,1,10000,13000,Advika Joshi,3000,23.08,2020,3,0
139588,CH,2020-03-28,Delivered,7 TB SSD,SSD,Samsung,1,10500,13650,Ajay Sharma,3150,23.08,2020,3,1
139589,DH,2020-03-28,Shipped,Intel i5 12th gen.,CPU,Intel,2,17000,22100,Roshan Kumar,5100,23.08,2020,3,0
139590,DD,2020-03-28,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Aarvi Gupta,8400,23.08,2020,3,0
139591,DL,2020-03-28,Processing,10 GB DDR4 Ram,RAM,Hynix,1,1680,2184,Vijay Singh,504,23.08,2020,3,0
139592,LD,2020-03-28,Delivered,Micro ATX motherboard,MotherBoard,MSI,3,19620,25506,Aadil Khan,5886,23.08,2020,3,1
139593,PY,2020-03-28,Shipped,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Advika Joshi,2412,23.08,2020,3,0
139594,AP,2020-03-28,Order,17 LCD Display,Monitor,Samsung,1,8250,10725,Ajay Sharma,2475,23.08,2020,3,0
139595,AR,2020-03-28,Processing,14 GB DDR4 RAM,RAM,Samsung,3,7950,10335,Roshan Kumar,2385,23.08,2020,3,0
139596,AS,2020-03-28,Delivered,26 LCD Display,Monitor,Acer,4,50200,65260,Aarvi Gupta,15060,23.08,2020,3,1
139597,BR,2020-03-28,Shipped,I7 - intel 12th Generation,CPU,Intel,1,14500,18850,Vijay Singh,4350,23.08,2020,3,0
139598,CG,2020-03-28,Order,USB Keyboard,Keyboard,Dell,4,3200,4160,Aadil Khan,960,23.08,2020,3,0
139599,GA,2020-03-28,Processing,Wireless Mouse,Mouse,Samsung,4,2400,3120,Advika Joshi,720,23.08,2020,3,0
139600,GJ,2020-03-29,Delivered,21 LCD Display,Monitor,Dell,3,31500,40950,Ajay Sharma,9450,23.08,2020,3,1
139601,HR,2020-03-29,Shipped,8 TB HDD,HDD,Western Digital,2,13000,16900,Roshan Kumar,3900,23.08,2020,3,0
139602,HP,2020-03-29,Order,263 GB SSD,SSD,Samsung,1,4500,5850,Aarvi Gupta,1350,23.08,2020,3,0
139603,JK,2020-03-29,Processing,Intel i3 11th gen.,CPU,Intel,4,34000,44200,Vijay Singh,10200,23.08,2020,3,0
139604,JH,2020-03-29,Delivered,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Aadil Khan,11250,23.08,2020,3,1
139605,KA,2020-03-29,Shipped,15 GB DDR4 RAM,Cabinet,Hynix,1,3500,4550,Advika Joshi,1050,23.08,2020,3,0
139606,KL,2020-03-29,Order,BTX motherboard,Mouse,Gigabyte,1,4500,5850,Vijay Singh,1350,23.08,2020,3,0
139607,MP,2020-03-29,Processing,10 Fans Cabinet,Cabinet,Asus,1,2100,2730,Aadil Khan,630,23.08,2020,3,0
139608,MH,2020-03-29,Delivered,Wireless Keyboard,Keyboard,Dell,2,2300,2990,Advika Joshi,690,23.08,2020,3,1
139609,MN,2020-03-29,Shipped,USB Mouse,Mouse,Samsung,1,350,455,Ajay Sharma,105,23.08,2020,3,0
139610,ML,2020-03-29,Order,19 LED Display,Monitor,Dell,3,28500,37050,Roshan Kumar,8550,23.08,2020,3,0
139611,MZ,2020-03-29,Processing,9 TB HDD,HDD,Western Digital,4,40000,52000,Aarvi Gupta,12000,23.08,2020,3,0
139612,NL,2020-03-29,Delivered,519 GB M.2,SSD,Samsung,3,19500,25350,Vijay Singh,5850,23.08,2020,3,1
139613,OR,2020-03-29,Shipped,RYZEN 3rd gen. 3507,CPU,Intel,1,8500,11050,Aadil Khan,2550,23.08,2020,3,0
139614,PB,2020-03-29,Order,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Advika Joshi,4200,23.08,2020,3,0
139615,RJ,2020-03-29,Processing,23 GB DDR4 RAM,Cabinet,Hynix,1,6550,8515,Ajay Sharma,1965,23.08,2020,3,0
139616,SK,2020-03-29,Delivered,Standard ATX motherboard,Mouse,Gigabyte,4,30600,39780,Roshan Kumar,9180,23.08,2020,3,1
139617,TN,2020-03-29,Shipped,Compact with 1 Fan,Cabinet,Asus,3,3450,4485,Aarvi Gupta,1035,23.08,2020,3,0
139618,TR,2020-03-29,Order,USB Backlight Keyboard,Keyboard,Dell,1,850,1105,Vijay Singh,255,23.08,2020,3,0
139619,UK,2020-03-29,Processing,Ergonomic Mouse,Mouse,Samsung,3,1950,2535,Aadil Khan,585,23.08,2020,3,0
139620,UP,2020-03-29,Delivered,15 LCD Display,Monitor,Dell,1,7500,9750,Advika Joshi,2250,23.08,2020,3,1
139621,WB,2020-03-29,Shipped,9 TB HDD,HDD,Seagate,4,40000,52000,Ajay Sharma,12000,23.08,2020,3,0
139622,TN,2020-03-29,Order,8 TB SSD,SSD,Samsung,1,10500,13650,Roshan Kumar,3150,23.08,2020,3,0
139623,TR,2020-03-29,Processing,Intel i5 12th gen.,CPU,Intel,4,34000,44200,Aarvi Gupta,10200,23.08,2020,3,0
139624,TR,2020-03-29,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Vijay Singh,8400,23.08,2020,3,1
139625,TR,2020-03-29,Shipped,11 GB DDR4 Ram,Cabinet,Hynix,1,1680,2184,Aadil Khan,504,23.08,2020,3,0
139626,TR,2020-03-29,Order,Micro ATX motherboard,Mouse,MSI,1,6540,8502,Advika Joshi,1962,23.08,2020,3,0
139627,TR,2020-03-29,Processing,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Ajay Sharma,3216,23.08,2020,3,0
139628,TR,2020-03-29,Delivered,17 LCD Display,Monitor,Samsung,4,33000,42900,Roshan Kumar,9900,23.08,2020,3,1
139629,LD,2020-03-29,Shipped,15 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Aarvi Gupta,3180,23.08,2020,3,0
139630,PY,2020-03-29,Order,26 LCD Display,Monitor,Acer,1,12550,16315,Vijay Singh,3765,23.08,2020,3,0
139631,AP,2020-03-29,Processing,I7 - intel 12th Generation,CPU,Intel,1,14500,18850,Aadil Khan,4350,23.08,2020,3,0
139632,AR,2020-03-29,Delivered,USB Keyboard,Keyboard,Dell,2,1600,2080,Advika Joshi,480,23.08,2020,3,1
139633,AS,2020-03-29,Shipped,Wireless Mouse,Mouse,Samsung,1,600,780,Ajay Sharma,180,23.08,2020,3,0
139634,BR,2020-03-29,Order,21 LCD Display,Monitor,Dell,2,21000,27300,Roshan Kumar,6300,23.08,2020,3,0
139635,CG,2020-03-29,Processing,9 TB HDD,HDD,Western Digital,1,6500,8450,Aarvi Gupta,1950,23.08,2020,3,0
139636,GA,2020-03-29,Delivered,264 GB SSD,SSD,Samsung,1,4500,5850,Vijay Singh,1350,23.08,2020,3,1
139637,GJ,2020-03-29,Shipped,Intel i3 11th gen.,CPU,Intel,3,25500,33150,Aadil Khan,7650,23.08,2020,3,0
139638,HR,2020-03-29,Order,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Advika Joshi,11250,23.08,2020,3,0
139639,HP,2020-03-29,Processing,16 GB DDR4 RAM,NIC,Hynix,3,10500,13650,Ajay Sharma,3150,23.08,2020,3,0
139640,JK,2020-03-29,Delivered,BTX motherboard,Printer,Gigabyte,2,9000,11700,Roshan Kumar,2700,23.08,2020,3,1
139641,JH,2020-03-29,Shipped,11 Fans Cabinet,Cabinet,Asus,2,4200,5460,Aarvi Gupta,1260,23.08,2020,3,0
139642,KA,2020-03-29,Order,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Vijay Singh,1380,23.08,2020,3,0
139643,KL,2020-03-29,Processing,USB Mouse,Mouse,Samsung,3,1050,1365,Aadil Khan,315,23.08,2020,3,0
139644,MP,2020-03-29,Delivered,19 LED Display,Monitor,Dell,3,28500,37050,Advika Joshi,8550,23.08,2020,3,1
139645,MH,2020-03-29,Shipped,10 TB HDD,HDD,Western Digital,4,40000,52000,Ajay Sharma,12000,23.08,2020,3,0
139646,MN,2020-03-29,Order,520 GB M.2,SSD,Samsung,2,13000,16900,Roshan Kumar,3900,23.08,2020,3,0
139647,ML,2020-03-29,Processing,RYZEN 3rd gen. 3508,CPU,Intel,4,34000,44200,Aarvi Gupta,10200,23.08,2020,3,0
139648,MZ,2020-03-29,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Vijay Singh,8400,23.08,2020,3,1
139649,NL,2020-03-29,Shipped,24 GB DDR4 RAM,NIC,Hynix,1,6550,8515,Aadil Khan,1965,23.08,2020,3,0
139650,OR,2020-03-29,Order,Standard ATX motherboard,Printer,Gigabyte,1,7650,9945,Advika Joshi,2295,23.08,2020,3,0
139651,PB,2020-03-29,Processing,Compact with 1 Fan,Cabinet,Asus,3,3450,4485,Ajay Sharma,1035,23.08,2020,3,0
139652,RJ,2020-03-29,Delivered,USB Backlight Keyboard,Keyboard,Dell,3,2550,3315,Roshan Kumar,765,23.08,2020,3,1
139653,SK,2020-03-29,Shipped,Ergonomic Mouse,Mouse,Samsung,1,650,845,Aarvi Gupta,195,23.08,2020,3,0
139654,TN,2020-03-29,Order,15 LCD Display,Monitor,Dell,3,22500,29250,Vijay Singh,6750,23.08,2020,3,0
139655,TR,2020-03-29,Processing,10 TB HDD,HDD,Seagate,4,40000,52000,Aadil Khan,12000,23.08,2020,3,0
139656,UK,2020-03-29,Delivered,9 TB SSD,SSD,Samsung,2,21000,27300,Advika Joshi,6300,23.08,2020,3,1
139657,UP,2020-03-29,Shipped,Intel i5 12th gen.,CPU,Intel,3,25500,33150,Ajay Sharma,7650,23.08,2020,3,0
139658,WB,2020-03-29,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Roshan Kumar,8400,23.08,2020,3,0
139659,TN,2020-03-29,Processing,12 GB DDR4 Ram,NIC,Hynix,4,6720,8736,Aarvi Gupta,2016,23.08,2020,3,0
139660,TR,2020-03-29,Delivered,Micro ATX motherboard,Printer,MSI,3,19620,25506,Vijay Singh,5886,23.08,2020,3,1
139661,AN,2020-03-29,Shipped,Gaming Box Cabinet,Cabinet,Asus,3,8040,10452,Aadil Khan,2412,23.08,2020,3,0
139662,CH,2020-03-29,Order,17 LCD Display,Monitor,Samsung,4,33000,42900,Advika Joshi,9900,23.08,2020,3,0
139663,DH,2020-03-29,Processing,16 GB DDR4 RAM,RAM,Samsung,2,5300,6890,Ajay Sharma,1590,23.08,2020,3,0
139664,DD,2020-03-29,Delivered,26 LCD Display,Monitor,Acer,2,25100,32630,Roshan Kumar,7530,23.08,2020,3,1
139665,DL,2020-03-29,Shipped,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Aarvi Gupta,8700,23.08,2020,3,0
139666,LD,2020-03-29,Order,USB Keyboard,Keyboard,Dell,4,3200,4160,Vijay Singh,960,23.08,2020,3,0
139667,PY,2020-03-29,Processing,Wireless Mouse,Mouse,Samsung,3,1800,2340,Aadil Khan,540,23.08,2020,3,0
139668,AP,2020-03-29,Delivered,21 LCD Display,Monitor,Dell,1,10500,13650,Advika Joshi,3150,23.08,2020,3,1
139669,AR,2020-03-29,Shipped,10 TB HDD,HDD,Western Digital,4,26000,33800,Ajay Sharma,7800,23.08,2020,3,0
139670,AS,2020-03-29,Order,265 GB SSD,SSD,Samsung,1,4500,5850,Roshan Kumar,1350,23.08,2020,3,0
139671,BR,2020-03-29,Processing,Intel i3 11th gen.,CPU,Intel,2,17000,22100,Aarvi Gupta,5100,23.08,2020,3,0
139672,CG,2020-03-29,Delivered,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Vijay Singh,11250,23.08,2020,3,1
139673,GA,2020-03-29,Shipped,17 GB DDR4 RAM,RAM,Hynix,2,7000,9100,Aadil Khan,2100,23.08,2020,3,0
139674,GJ,2020-03-29,Order,BTX motherboard,MotherBoard,Gigabyte,3,13500,17550,Advika Joshi,4050,23.08,2020,3,0
139675,HR,2020-03-29,Processing,12 Fans Cabinet,Cabinet,Asus,3,6300,8190,Ajay Sharma,1890,23.08,2020,3,0
139676,HP,2020-03-29,Delivered,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Roshan Kumar,1380,23.08,2020,3,1
139677,JK,2020-03-29,Shipped,USB Mouse,Mouse,Samsung,3,1050,1365,Aarvi Gupta,315,23.08,2020,3,0
139678,JH,2020-03-29,Order,19 LED Display,Monitor,Dell,1,9500,12350,Vijay Singh,2850,23.08,2020,3,0
139679,KA,2020-03-29,Processing,11 TB HDD,HDD,Western Digital,1,10000,13000,Aadil Khan,3000,23.08,2020,3,0
139680,KL,2020-03-29,Delivered,521 GB M.2,SSD,Samsung,1,6500,8450,Advika Joshi,1950,23.08,2020,3,1
139681,MP,2020-03-29,Shipped,RYZEN 3rd gen. 3509,CPU,Intel,2,17000,22100,Ajay Sharma,5100,23.08,2020,3,0
139682,MH,2020-03-29,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Roshan Kumar,8400,23.08,2020,3,0
139683,MH,2020-03-29,Processing,25 GB DDR4 RAM,RAM,Hynix,1,6550,8515,Aarvi Gupta,1965,23.08,2020,3,0
139684,MH,2020-03-29,Delivered,Standard ATX motherboard,MotherBoard,Gigabyte,1,7650,9945,Vijay Singh,2295,23.08,2020,3,1
139685,MH,2020-03-29,Shipped,Compact with 1 Fan,Cabinet,Asus,1,1150,1495,Aadil Khan,345,23.08,2020,3,0
139686,MH,2020-03-29,Order,USB Backlight Keyboard,Keyboard,Dell,2,1700,2210,Advika Joshi,510,23.08,2020,3,0
139687,MH,2020-03-29,Processing,Ergonomic Mouse,Mouse,Samsung,3,1950,2535,Ajay Sharma,585,23.08,2020,3,0
139688,MH,2020-03-29,Delivered,15 LCD Display,Monitor,Dell,4,30000,39000,Roshan Kumar,9000,23.08,2020,3,1
139689,MH,2020-03-29,Shipped,11 TB HDD,HDD,Seagate,2,20000,26000,Aarvi Gupta,6000,23.08,2020,3,0
139690,MH,2020-03-29,Order,10 TB SSD,SSD,Samsung,4,42000,54600,Vijay Singh,12600,23.08,2020,3,0
139691,MH,2020-03-29,Processing,Intel i5 12th gen.,CPU,Intel,4,34000,44200,Aadil Khan,10200,23.08,2020,3,0
139692,MH,2020-03-29,Delivered,2GB Graphic Card,Graphic Card,Nvidia,3,21000,27300,Advika Joshi,6300,23.08,2020,3,1
139693,MH,2020-03-29,Shipped,13 GB DDR4 Ram,RAM,Hynix,4,6720,8736,Ajay Sharma,2016,23.08,2020,3,0
139694,MH,2020-03-29,Order,Micro ATX motherboard,MotherBoard,MSI,1,6540,8502,Roshan Kumar,1962,23.08,2020,3,0
139695,MH,2020-03-29,Processing,Gaming Box Cabinet,Cabinet,Asus,4,10720,13936,Aarvi Gupta,3216,23.08,2020,3,0
139696,MH,2020-03-29,Delivered,17 LCD Display,Monitor,Samsung,4,33000,42900,Vijay Singh,9900,23.08,2020,3,1
139697,MH,2020-03-29,Shipped,17 GB DDR4 RAM,RAM,Samsung,4,10600,13780,Aadil Khan,3180,23.08,2020,3,0
139698,MH,2020-03-29,Order,26 LCD Display,Monitor,Acer,4,50200,65260,Advika Joshi,15060,23.08,2020,3,0
139699,MH,2020-03-29,Processing,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Ajay Sharma,8700,23.08,2020,3,0
139700,MH,2020-03-29,Delivered,USB Keyboard,Keyboard,Dell,2,1600,2080,Roshan Kumar,480,23.08,2020,3,1
139701,MH,2020-03-29,Shipped,Wireless Mouse,Mouse,Samsung,4,2400,3120,Aarvi Gupta,720,23.08,2020,3,0
139702,MH,2020-03-29,Order,21 LCD Display,Monitor,Dell,2,21000,27300,Vijay Singh,6300,23.08,2020,3,0
139703,MH,2020-03-29,Processing,11 TB HDD,HDD,Western Digital,3,19500,25350,Aadil Khan,5850,23.08,2020,3,0
139704,MH,2020-03-29,Delivered,266 GB SSD,SSD,Samsung,3,13500,17550,Advika Joshi,4050,23.08,2020,3,1
139705,MH,2020-03-29,Shipped,Intel i3 11th gen.,CPU,Intel,3,25500,33150,Ajay Sharma,7650,23.08,2020,3,0
139706,MH,2020-03-29,Order,4GB Graphic card,Graphic Card,Nvidia,1,12500,16250,Roshan Kumar,3750,23.08,2020,3,0
139707,MH,2020-03-29,Processing,18 GB DDR4 RAM,Cabinet,Hynix,4,14000,18200,Aarvi Gupta,4200,23.08,2020,3,0
139708,MH,2020-03-29,Delivered,BTX motherboard,Mouse,Gigabyte,4,18000,23400,Vijay Singh,5400,23.08,2020,3,1
139709,MH,2020-03-29,Shipped,13 Fans Cabinet,Cabinet,Asus,2,4200,5460,Aadil Khan,1260,23.08,2020,3,0
139710,MH,2020-03-29,Order,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Advika Joshi,1380,23.08,2020,3,0
139711,MH,2020-03-29,Processing,USB Mouse,Mouse,Samsung,1,350,455,Ajay Sharma,105,23.08,2020,3,0
139712,MH,2020-03-29,Delivered,19 LED Display,Monitor,Dell,2,19000,24700,Roshan Kumar,5700,23.08,2020,3,1
139713,MH,2020-03-30,Shipped,12 TB HDD,HDD,Western Digital,4,40000,52000,Aarvi Gupta,12000,23.08,2020,3,0
139714,MH,2020-03-30,Order,522 GB M.2,SSD,Samsung,3,19500,25350,Vijay Singh,5850,23.08,2020,3,0
139715,MH,2020-03-30,Processing,RYZEN 3rd gen. 3510,CPU,Intel,1,8500,11050,Aadil Khan,2550,23.08,2020,3,0
139716,MH,2020-03-30,Delivered,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Advika Joshi,8400,23.08,2020,3,1
139717,MH,2020-03-30,Shipped,26 GB DDR4 RAM,Cabinet,Hynix,2,13100,17030,Ajay Sharma,3930,23.08,2020,3,0
139718,MH,2020-03-30,Order,Standard ATX motherboard,Mouse,Gigabyte,2,15300,19890,Roshan Kumar,4590,23.08,2020,3,0
139719,MH,2020-03-30,Processing,Compact with 1 Fan,Cabinet,Asus,4,4600,5980,Aarvi Gupta,1380,23.08,2020,3,0
139720,MH,2020-03-30,Delivered,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Vijay Singh,1020,23.08,2020,3,1
139721,MH,2020-03-30,Shipped,Ergonomic Mouse,Mouse,Samsung,1,650,845,Aadil Khan,195,23.08,2020,3,0
139722,MH,2020-03-30,Order,15 LCD Display,Monitor,Dell,2,15000,19500,Advika Joshi,4500,23.08,2020,3,0
139723,MH,2020-03-30,Processing,12 TB HDD,HDD,Seagate,2,20000,26000,Ajay Sharma,6000,23.08,2020,3,0
139724,MH,2020-03-30,Delivered,11 TB SSD,SSD,Samsung,4,42000,54600,Roshan Kumar,12600,23.08,2020,3,1
139725,MH,2020-03-30,Shipped,Intel i5 12th gen.,CPU,Intel,3,25500,33150,Aarvi Gupta,7650,23.08,2020,3,0
139726,MH,2020-03-30,Order,2GB Graphic Card,Graphic Card,Nvidia,4,28000,36400,Vijay Singh,8400,23.08,2020,3,0
139727,MH,2020-03-30,Processing,14 GB DDR4 Ram,Cabinet,Hynix,4,6720,8736,Aadil Khan,2016,23.08,2020,3,0
139728,MH,2020-03-30,Delivered,Micro ATX motherboard,Mouse,MSI,3,19620,25506,Advika Joshi,5886,23.08,2020,3,1
139729,MH,2020-03-30,Shipped,Gaming Box Cabinet,Cabinet,Asus,1,2680,3484,Ajay Sharma,804,23.08,2020,3,0
139730,MH,2020-03-30,Order,17 LCD Display,Monitor,Samsung,3,24750,32175,Roshan Kumar,7425,23.08,2020,3,0
139731,MH,2020-03-30,Processing,18 GB DDR4 RAM,RAM,Samsung,1,2650,3445,Aarvi Gupta,795,23.08,2020,3,0
139732,MH,2020-03-30,Delivered,26 LCD Display,Monitor,Acer,3,37650,48945,Vijay Singh,11295,23.08,2020,3,1
139733,MH,2020-03-30,Shipped,I7 - intel 12th Generation,CPU,Intel,2,29000,37700,Aadil Khan,8700,23.08,2020,3,0
139734,MH,2020-03-30,Order,USB Keyboard,Keyboard,Dell,3,2400,3120,Advika Joshi,720,23.08,2020,3,0
139735,MH,2020-03-30,Processing,Wireless Mouse,Mouse,Samsung,4,2400,3120,Ajay Sharma,720,23.08,2020,3,0
139736,MH,2020-03-30,Delivered,21 LCD Display,Monitor,Dell,1,10500,13650,Roshan Kumar,3150,23.08,2020,3,1
139737,MH,2020-03-30,Shipped,12 TB HDD,HDD,Western Digital,3,19500,25350,Aarvi Gupta,5850,23.08,2020,3,0
139738,MH,2020-03-30,Order,267 GB SSD,SSD,Samsung,3,13500,17550,Vijay Singh,4050,23.08,2020,3,0
139739,MH,2020-03-30,Processing,Intel i3 11th gen.,CPU,Intel,3,25500,33150,Aadil Khan,7650,23.08,2020,3,0
139740,MH,2020-03-30,Delivered,4GB Graphic card,Graphic Card,Nvidia,3,37500,48750,Advika Joshi,11250,23.08,2020,3,1
139741,MH,2020-03-30,Shipped,19 GB DDR4 RAM,NIC,Hynix,2,7000,9100,Ajay Sharma,2100,23.08,2020,3,0
139742,MH,2020-03-30,Order,BTX motherboard,Printer,Gigabyte,3,13500,17550,Roshan Kumar,4050,23.08,2020,3,0
139743,MH,2020-03-30,Processing,14 Fans Cabinet,Cabinet,Asus,3,6300,8190,Aarvi Gupta,1890,23.08,2020,3,0
139744,MH,2020-03-30,Delivered,Wireless Keyboard,Keyboard,Dell,4,4600,5980,Vijay Singh,1380,23.08,2020,3,1
139745,MH,2020-03-30,Shipped,USB Mouse,Mouse,Samsung,3,1050,1365,Aadil Khan,315,23.08,2020,3,0
139746,MH,2020-03-30,Order,19 LED Display,Monitor,Dell,4,38000,49400,Advika Joshi,11400,23.08,2020,3,0
139747,MH,2020-03-30,Processing,13 TB HDD,HDD,Western Digital,1,10000,13000,Ajay Sharma,3000,23.08,2020,3,0
139748,MH,2020-03-30,Delivered,523 GB M.2,SSD,Samsung,4,26000,33800,Roshan Kumar,7800,23.08,2020,3,1
139749,MH,2020-03-30,Shipped,RYZEN 3rd gen. 3511,CPU,Intel,2,17000,22100,Aarvi Gupta,5100,23.08,2020,3,0
139750,MH,2020-03-30,Order,2GB Graphic Card,Graphic Card,Nvidia,1,7000,9100,Vijay Singh,2100,23.08,2020,3,0
139751,MH,2020-03-30,Processing,27 GB DDR4 RAM,NIC,Hynix,3,19650,25545,Aadil Khan,5895,23.08,2020,3,0
139752,MH,2020-03-30,Delivered,Standard ATX motherboard,Printer,Gigabyte,1,7650,9945,Advika Joshi,2295,23.08,2020,3,1
139753,MH,2020-03-30,Shipped,Compact with 1 Fan,Cabinet,Asus,3,3450,4485,Ajay Sharma,1035,23.08,2020,3,0
139754,MH,2020-03-30,Order,USB Backlight Keyboard,Keyboard,Dell,4,3400,4420,Roshan Kumar,1020,23.08,2020,3,0
139755,MH,2020-03-30,Processing,Ergonomic Mouse,Mouse,Samsung,4,2600,3380,Aarvi Gupta,780,23.08,2020,3,0
139756,MH,2020-03-30,Delivered,15 LCD Display,Monitor,Dell,2,15000,19500,Vijay Singh,4500,23.08,2020,3,1
139757,MH,2020-03-30,Shipped,13 TB HDD,HDD,Seagate,1,10000,13000,Aadil Khan,3000,23.08,2020,3,0
139758,MH,2020-03-30,Order,12 TB SSD,SSD,Samsung,1,10500,13650,Advika Joshi,3150,23.08,2020,3,0
139759,MH,2020-03-30,Processing,Intel i5 12th gen.,CPU,Intel,4,34000,44200,Ajay Sharma,10200,23.08,2020,3,0
139760,MH,2020-03-30,Delivered,2GB Graphic Card,Graphic Card,Nvidia,2,14000,18200,Roshan Kumar,4200,23.08,2020,3,1
139761,MH,2020-03-30,Shipped,15 GB DDR4 Ram,NIC,Hynix,1,1680,2184,Aarvi Gupta,504,23.08,2020,3,0
139762,MH,2020-03-30,Order,Micro ATX motherboard,Printer,MSI,3,19620,25506,Vijay Singh,5886,23.08,2020,3,0
139763,MH,2020-03-30,Processing,Gaming Box Cabinet,Cabinet,Asus,1,2680,3484,Aadil Khan,804,23.08,2020,3,0
139764,MH,2020-03-30,Delivered,17 LCD Display,Monitor,Samsung,4,33000,42900,Advika Joshi,9900,23.08,2020,3,1
139765,MH,2020-03-30,Shipped,19 GB DDR4 RAM,RAM,Samsung,3,7950,10335,Ajay Sharma,2385,23.08,2020,3,0
139766,MH,2020-03-30,Order,26 LCD Display,Monitor,Acer,1,12550,16315,Roshan Kumar,3765,23.08,2020,3,0
139767,MH,2020-03-30,Processing,I7 - intel 12th Generation,CPU,Intel,1,14500,18850,Aarvi Gupta,4350,23.08,2020,3,0
139768,MH,2020-03-30,Delivered,USB Keyboard,Keyboard,Dell,1,800,1040,Vijay Singh,240,23.08,2020,3,1
139769,MH,2020-03-30,Shipped,Wireless Mouse,Mouse,Samsung,1,600,780,Aadil Khan,180,23.08,2020,3,0
139770,MH,2020-03-30,Order,21 LCD Display,Monitor,Dell,1,10500,13650,Advika Joshi,3150,23.08,2020,3,0
139771,MH,2020-03-30,Processing,13 TB HDD,HDD,Western Digital,3,19500,25350,Ajay Sharma,5850,23.08,2020,3,0
139772,MH,2020-03-30,Delivered,268 GB SSD,SSD,Samsung,4,18000,23400,Ajay Sharma,5400,23.08,2020,3,1
139773,MH,2020-03-30,Shipped,Intel i3 11th gen.,CPU,Intel,1,8500,11050,Roshan Kumar,2550,23.08,2020,3,0
139774,MH,2020-03-30,Order,4GB Graphic card,Graphic Card,Nvidia,4,50000,65000,Aarvi Gupta,15000,23.08,2020,3,0
139775,MH,2020-03-30,Processing,20 GB DDR4 RAM,RAM,Hynix,3,10500,13650,Vijay Singh,3150,23.08,2020,3,0
139776,MH,2020-03-30,Delivered,BTX motherboard,MotherBoard,Gigabyte,1,4500,5850,Aadil Khan,1350,23.08,2020,3,1
139777,MH,2020-03-30,Shipped,15 Fans Cabinet,Cabinet,Asus,1,2100,2730,Advika Joshi,630,23.08,2020,3,0
139778,MH,2020-03-30,Order,Wireless Keyboard,Keyboard,Dell,3,3450,4485,Ajay Sharma,1035,23.08,2020,3,0
139779,MH,2020-03-30,Processing,USB Mouse,Mouse,Samsung,1,350,455,Roshan Kumar,105,23.08,2020,3,0
139780,MH,2020-03-30,Delivered,19 LED Display,Monitor,Dell,1,9500,12350,Aarvi Gupta,2850,23.08,2020,3,1
139781,MH,2020-03-30,Shipped,14 TB HDD,HDD,Western Digital,2,20000,26000,Vijay Singh,6000,23.08,2020,3,0
139782,MH,2020-03-30,Order,524 GB M.2,SSD,Samsung,1,6500,8450,Aadil Khan,1950,23.08,2020,3,0
